"Gene Symbol","p-value","FDR","Odd ratio","Number of interactions","microRNA 1","microRNA 2","microRNA 3","microRNA 4","microRNA 5","microRNA 6","microRNA 7","microRNA 8","microRNA 9","microRNA 10","microRNA 11"
"MMS22L","0.678","0.812","1.11","1","hsa-miR-4419b","","","","","","","","","",""
"NAV2","0.678","0.812","1.11","1","hsa-miR-663a","","","","","","","","","",""
"NHLRC3","0.678","0.812","1.11","1","hsa-miR-125a-3p","","","","","","","","","",""
"PLEC","0.678","0.812","1.11","1","hsa-miR-7110-5p","","","","","","","","","",""
"PRICKLE4","0.678","0.812","1.11","1","hsa-miR-4419b","","","","","","","","","",""
"PTDSS2","0.678","0.812","1.11","1","hsa-miR-6746-5p","","","","","","","","","",""
"SOWAHC","0.678","0.812","1.11","1","hsa-miR-575","","","","","","","","","",""
"TBCCD1","0.678","0.812","1.11","1","hsa-miR-4419b","","","","","","","","","",""
"WDR73","0.678","0.812","1.11","1","hsa-miR-6746-5p","","","","","","","","","",""
"CRLF3","0.683","0.815","1.13","1","hsa-miR-1233-5p","","","","","","","","","",""
"GNAS","0.683","0.815","1.13","1","hsa-miR-125a-3p","","","","","","","","","",""
"GOLGA3","0.683","0.815","1.13","1","hsa-miR-4419b","","","","","","","","","",""
"HIST1H2AG","0.683","0.815","1.13","1","hsa-miR-4419b","","","","","","","","","",""
"LSM14A","0.683","0.815","1.13","1","hsa-miR-4276","","","","","","","","","",""
"NOL10","0.683","0.815","1.13","1","hsa-miR-1307-3p","","","","","","","","","",""
"POLM","0.683","0.815","1.13","1","hsa-miR-125a-3p","","","","","","","","","",""
"RFK","0.683","0.815","1.13","1","hsa-miR-6131","","","","","","","","","",""
"RNPS1","0.683","0.815","1.13","1","hsa-miR-92a-2-5p","","","","","","","","","",""
"TBRG1","0.683","0.815","1.13","1","hsa-miR-6802-5p","","","","","","","","","",""
"THAP6","0.683","0.815","1.13","1","hsa-miR-4532","","","","","","","","","",""
"XRCC2","0.683","0.815","1.13","1","hsa-miR-1343-3p","","","","","","","","","",""
"ZNF619","0.683","0.815","1.13","1","hsa-miR-4419b","","","","","","","","","",""
"SMCR8","0.684","0.816","1.16","2","hsa-miR-6131","hsa-miR-1233-5p","","","","","","","","",""
"BVES","0.689","0.817","1.14","1","hsa-miR-6746-5p","","","","","","","","","",""
"CHD4","0.689","0.817","1.14","1","hsa-miR-1343-3p","","","","","","","","","",""
"KIF1B","0.689","0.817","1.14","1","hsa-miR-6131","","","","","","","","","",""
"KLHL23","0.689","0.817","1.14","1","hsa-miR-4419b","","","","","","","","","",""
"KNSTRN","0.689","0.817","1.14","1","hsa-miR-4532","","","","","","","","","",""
"LANCL3","0.689","0.817","1.14","1","hsa-miR-4258","","","","","","","","","",""
"NAA30","0.689","0.817","1.14","1","hsa-miR-6805-5p","","","","","","","","","",""
"PTP4A1","0.688","0.817","1.17","2","hsa-miR-1233-5p","hsa-miR-4648","","","","","","","","",""
"RTN2","0.689","0.817","1.14","1","hsa-miR-125a-3p","","","","","","","","","",""
"SEC16A","0.689","0.817","1.14","1","hsa-miR-1228-5p","","","","","","","","","",""
"SP140L","0.689","0.817","1.14","1","hsa-miR-4419b","","","","","","","","","",""
"TNPO3","0.689","0.817","1.14","1","hsa-miR-4419b","","","","","","","","","",""
"TTL","0.689","0.817","1.14","1","hsa-miR-4419b","","","","","","","","","",""
"ZNF324B","0.689","0.817","1.14","1","hsa-miR-8073","","","","","","","","","",""
"ZNF500","0.689","0.817","1.14","1","hsa-miR-4419b","","","","","","","","","",""
"AQR","0.694","0.819","1.16","1","hsa-miR-4532","","","","","","","","","",""
"CLOCK","0.694","0.819","1.16","1","hsa-miR-4419b","","","","","","","","","",""
"ENTHD1","0.694","0.819","1.16","1","hsa-miR-4732-5p","","","","","","","","","",""
"HOXB3","0.694","0.819","1.16","1","hsa-miR-4419b","","","","","","","","","",""
"MIGA2","0.694","0.819","1.16","1","hsa-miR-1233-5p","","","","","","","","","",""
"NUP98","0.694","0.819","1.16","1","hsa-miR-4687-5p","","","","","","","","","",""
"PIK3R1","0.694","0.819","1.16","1","hsa-miR-1343-3p","","","","","","","","","",""
"PLPP3","0.694","0.819","1.16","1","hsa-miR-4532","","","","","","","","","",""
"SIKE1","0.694","0.819","1.16","1","hsa-miR-4419b","","","","","","","","","",""
"SIX1","0.694","0.819","1.16","1","hsa-miR-3940-5p","","","","","","","","","",""
"STK35","0.694","0.819","1.16","1","hsa-miR-92a-2-5p","","","","","","","","","",""
"STYX","0.694","0.819","1.16","1","hsa-miR-4419b","","","","","","","","","",""
"YWHAB","0.694","0.819","1.16","1","hsa-miR-6088","","","","","","","","","",""
"ZBED3","0.694","0.819","1.16","1","hsa-miR-4419b","","","","","","","","","",""
"ZNF770","0.694","0.819","1.16","1","hsa-miR-4419b","","","","","","","","","",""
"ABCB7","0.700","0.819","1.18","1","hsa-miR-4419b","","","","","","","","","",""
"AGTPBP1","0.700","0.819","1.18","1","hsa-miR-1343-3p","","","","","","","","","",""
"BLCAP","0.700","0.819","1.18","1","hsa-miR-125a-3p","","","","","","","","","",""
"CSNK1E","0.700","0.819","1.18","1","hsa-miR-1343-3p","","","","","","","","","",""
"CYCS","0.696","0.819","1.19","2","hsa-miR-6131","hsa-miR-4419b","","","","","","","","",""
"DDR2","0.700","0.819","1.18","1","hsa-miR-4687-5p","","","","","","","","","",""
"DEGS1","0.700","0.819","1.18","1","hsa-miR-125a-3p","","","","","","","","","",""
"DHX33","0.700","0.819","1.18","1","hsa-miR-575","","","","","","","","","",""
"GXYLT1","0.700","0.819","1.18","1","hsa-miR-6088","","","","","","","","","",""
"KIAA1586","0.700","0.819","1.18","1","hsa-miR-8069","","","","","","","","","",""
"KIF2C","0.700","0.819","1.18","1","hsa-miR-4276","","","","","","","","","",""
"MANEAL","0.700","0.819","1.18","1","hsa-miR-125a-3p","","","","","","","","","",""
"MCC","0.700","0.819","1.18","1","hsa-miR-4687-5p","","","","","","","","","",""
"NPM3","0.700","0.819","1.18","1","hsa-miR-6131","","","","","","","","","",""
"OCLN","0.700","0.819","1.18","1","hsa-miR-1228-5p","","","","","","","","","",""
"PARD3","0.700","0.819","1.18","1","hsa-miR-1343-3p","","","","","","","","","",""
"SLC39A9","0.700","0.819","1.18","1","hsa-miR-4419b","","","","","","","","","",""
"TMEM91","0.700","0.819","1.18","1","hsa-miR-4675","","","","","","","","","",""
"TOR1B","0.700","0.819","1.18","1","hsa-miR-125a-3p","","","","","","","","","",""
"WDR26","0.700","0.819","1.18","1","hsa-miR-4687-5p","","","","","","","","","",""
"SMG1","0.700","0.819","1.19","2","hsa-miR-1307-3p","hsa-miR-575","","","","","","","","",""
"ADH5","0.705","0.819","1.19","1","hsa-miR-6088","","","","","","","","","",""
"AP2M1","0.705","0.819","1.19","1","hsa-miR-92a-2-5p","","","","","","","","","",""
"CARD8","0.705","0.819","1.19","1","hsa-miR-8073","","","","","","","","","",""
"DSTYK","0.704","0.819","1.20","2","hsa-miR-1343-3p","hsa-miR-3940-5p","","","","","","","","",""
"HACD2","0.705","0.819","1.19","1","hsa-miR-4419b","","","","","","","","","",""
"KAT7","0.705","0.819","1.19","1","hsa-miR-6088","","","","","","","","","",""
"NPTX1","0.705","0.819","1.19","1","hsa-miR-4276","","","","","","","","","",""
"NRBF2","0.705","0.819","1.19","1","hsa-miR-6869-5p","","","","","","","","","",""
"PDGFB","0.705","0.819","1.19","1","hsa-miR-6088","","","","","","","","","",""
"PGPEP1","0.704","0.819","1.20","2","hsa-miR-5572","hsa-miR-4419b","","","","","","","","",""
"PIGP","0.705","0.819","1.19","1","hsa-miR-125a-3p","","","","","","","","","",""
"RREB1","0.704","0.819","1.20","2","hsa-miR-92a-2-5p","hsa-miR-7110-5p","","","","","","","","",""
"SF1","0.705","0.819","1.19","1","hsa-miR-4258","","","","","","","","","",""
"TECPR2","0.705","0.819","1.19","1","hsa-miR-3940-5p","","","","","","","","","",""
"TOR1AIP1","0.705","0.819","1.19","1","hsa-miR-4532","","","","","","","","","",""
"ZNF124","0.705","0.819","1.19","1","hsa-miR-4419b","","","","","","","","","",""
"ZNF440","0.705","0.819","1.19","1","hsa-miR-6088","","","","","","","","","",""
"ADO","0.710","0.821","1.21","1","hsa-miR-125a-3p","","","","","","","","","",""
"ANGPTL3","0.710","0.821","1.21","1","hsa-miR-1343-3p","","","","","","","","","",""
"B4GALT1","0.710","0.821","1.21","1","hsa-miR-125a-3p","","","","","","","","","",""
"CREB3L2","0.710","0.821","1.21","1","hsa-miR-92a-2-5p","","","","","","","","","",""
"GRK3","0.710","0.821","1.21","1","hsa-miR-4532","","","","","","","","","",""
"LDHA","0.710","0.821","1.21","1","hsa-miR-4276","","","","","","","","","",""
"LLGL1","0.710","0.821","1.21","1","hsa-miR-4419b","","","","","","","","","",""
"NDUFA7","0.710","0.821","1.21","1","hsa-miR-6746-5p","","","","","","","","","",""
"NFATC2IP","0.710","0.821","1.21","1","hsa-miR-4732-5p","","","","","","","","","",""
"PCNX2","0.710","0.821","1.21","1","hsa-miR-6869-5p","","","","","","","","","",""
"RSRC1","0.710","0.821","1.21","1","hsa-miR-4419b","","","","","","","","","",""
"STRN","0.710","0.821","1.21","1","hsa-miR-1343-3p","","","","","","","","","",""
"TNFSF15","0.710","0.821","1.21","1","hsa-miR-4419b","","","","","","","","","",""
"ZNF138","0.710","0.821","1.21","1","hsa-miR-4732-5p","","","","","","","","","",""
"ONECUT3","0.712","0.822","1.22","2","hsa-miR-1233-5p","hsa-miR-92a-2-5p","","","","","","","","",""
"ZNF431","0.712","0.822","1.22","2","hsa-miR-4732-5p","hsa-miR-1307-3p","","","","","","","","",""
"AHR","0.716","0.822","1.23","1","hsa-miR-1233-5p","","","","","","","","","",""
"ANKRD40","0.716","0.822","1.23","1","hsa-miR-4419b","","","","","","","","","",""
"BMI1","0.716","0.822","1.23","1","hsa-miR-128-1-5p","","","","","","","","","",""
"CAMLG","0.716","0.822","1.23","1","hsa-miR-4419b","","","","","","","","","",""
"CCL22","0.716","0.822","1.23","1","hsa-miR-4419b","","","","","","","","","",""
"CD55","0.716","0.822","1.23","1","hsa-miR-6805-5p","","","","","","","","","",""
"DUSP2","0.716","0.822","1.23","1","hsa-miR-575","","","","","","","","","",""
"KIAA0408","0.716","0.822","1.23","1","hsa-miR-4532","","","","","","","","","",""
"LINC00598","0.715","0.822","1.21","3","hsa-miR-4419b","hsa-miR-1307-3p","hsa-miR-6880-3p","","","","","","","",""
"MED17","0.716","0.822","1.23","1","hsa-miR-4419b","","","","","","","","","",""
"MICA","0.715","0.822","1.23","2","hsa-miR-6746-5p","hsa-miR-4419b","","","","","","","","",""
"PLCE1","0.716","0.822","1.23","1","hsa-miR-4419b","","","","","","","","","",""
"SHISA6","0.716","0.822","1.23","1","hsa-miR-92a-2-5p","","","","","","","","","",""
"SP1","0.715","0.822","1.23","2","hsa-miR-4276","hsa-miR-3184-5p","","","","","","","","",""
"ANKRD33B","0.721","0.823","1.25","1","hsa-miR-125a-3p","","","","","","","","","",""
"ATL3","0.721","0.823","1.25","1","hsa-miR-4276","","","","","","","","","",""
"CHORDC1","0.721","0.823","1.25","1","hsa-miR-4419b","","","","","","","","","",""
"FAT3","0.721","0.823","1.25","1","hsa-miR-575","","","","","","","","","",""
"HAS2","0.721","0.823","1.25","1","hsa-miR-8073","","","","","","","","","",""
"HSBP1","0.721","0.823","1.25","1","hsa-miR-4687-5p","","","","","","","","","",""
"KLHDC8A","0.721","0.823","1.25","1","hsa-miR-1233-5p","","","","","","","","","",""
"LRPAP1","0.721","0.823","1.25","1","hsa-miR-6131","","","","","","","","","",""
"OR7D2","0.721","0.823","1.25","1","hsa-miR-6088","","","","","","","","","",""
"PAGR1","0.721","0.823","1.25","1","hsa-miR-6131","","","","","","","","","",""
"PPP2CA","0.721","0.823","1.25","1","hsa-miR-6869-5p","","","","","","","","","",""
"PPP2R5E","0.721","0.823","1.25","1","hsa-miR-6088","","","","","","","","","",""
"RPL13A","0.721","0.823","1.25","1","hsa-miR-125a-3p","","","","","","","","","",""
"TIAF1","0.721","0.823","1.25","1","hsa-miR-6746-5p","","","","","","","","","",""
"TRIOBP","0.721","0.823","1.25","1","hsa-miR-92a-2-5p","","","","","","","","","",""
"ZNF70","0.719","0.823","1.24","2","hsa-miR-6131","hsa-miR-8073","","","","","","","","",""
"UBE2V1","0.723","0.825","1.25","2","hsa-miR-92a-2-5p","hsa-miR-8069","","","","","","","","",""
"ACTG1","0.726","0.825","1.26","1","hsa-miR-1307-3p","","","","","","","","","",""
"ALDH9A1","0.730","0.825","1.28","1","hsa-miR-4276","","","","","","","","","",""
"BCL7A","0.726","0.825","1.26","1","hsa-miR-92a-2-5p","","","","","","","","","",""
"CBY3","0.726","0.825","1.26","1","hsa-miR-4419b","","","","","","","","","",""
"CDKAL1","0.730","0.825","1.28","1","hsa-miR-4419b","","","","","","","","","",""
"CFL2","0.730","0.825","1.28","1","hsa-miR-125a-3p","","","","","","","","","",""
"FAM229B","0.726","0.825","1.26","1","hsa-miR-1343-3p","","","","","","","","","",""
"FAM71F2","0.726","0.825","1.26","2","hsa-miR-1307-3p","hsa-miR-6088","","","","","","","","",""
"HIP1","0.730","0.825","1.28","1","hsa-miR-1343-3p","","","","","","","","","",""
"INTS7","0.726","0.825","1.26","1","hsa-miR-1203","","","","","","","","","",""
"KBTBD6","0.726","0.825","1.26","1","hsa-miR-6131","","","","","","","","","",""
"LIPC","0.730","0.825","1.28","1","hsa-miR-4419b","","","","","","","","","",""
"MGAT5","0.730","0.825","1.28","1","hsa-miR-92a-2-5p","","","","","","","","","",""
"MYO10","0.730","0.825","1.28","1","hsa-miR-575","","","","","","","","","",""
"NUP205","0.726","0.825","1.26","1","hsa-miR-4419b","","","","","","","","","",""
"OSBPL10","0.730","0.825","1.28","1","hsa-miR-125a-3p","","","","","","","","","",""
"PLEKHB2","0.730","0.825","1.28","1","hsa-miR-4419b","","","","","","","","","",""
"RBFOX2","0.726","0.825","1.26","1","hsa-miR-575","","","","","","","","","",""
"S100A16","0.730","0.825","1.28","1","hsa-miR-4419b","","","","","","","","","",""
"SBNO1","0.730","0.825","1.26","2","hsa-miR-6131","hsa-miR-8073","","","","","","","","",""
"SLC35E3","0.730","0.825","1.28","1","hsa-miR-4419b","","","","","","","","","",""
"SLC38A2","0.730","0.825","1.28","1","hsa-miR-6857-5p","","","","","","","","","",""
"SLC38A9","0.730","0.825","1.28","1","hsa-miR-125a-3p","","","","","","","","","",""
"TMEM189","0.730","0.825","1.26","2","hsa-miR-92a-2-5p","hsa-miR-8069","","","","","","","","",""
"TMEM189-UBE2V1","0.726","0.825","1.26","2","hsa-miR-92a-2-5p","hsa-miR-8069","","","","","","","","",""
"WDR13","0.730","0.825","1.28","1","hsa-miR-4258","","","","","","","","","",""
"WT1","0.730","0.825","1.28","1","hsa-miR-4419b","","","","","","","","","",""
"YWHAZ","0.724","0.825","1.22","3","hsa-miR-92a-2-5p","hsa-miR-1233-5p","hsa-miR-4648","","","","","","","",""
"ZDHHC24","0.730","0.825","1.28","1","hsa-miR-8073","","","","","","","","","",""
"CENPN","0.735","0.827","1.30","1","hsa-miR-4419b","","","","","","","","","",""
"CSTF1","0.735","0.827","1.30","1","hsa-miR-4419b","","","","","","","","","",""
"DICER1","0.735","0.827","1.30","1","hsa-miR-8069","","","","","","","","","",""
"EFCAB11","0.735","0.827","1.30","1","hsa-miR-4419b","","","","","","","","","",""
"GRWD1","0.735","0.827","1.30","1","hsa-miR-575","","","","","","","","","",""
"METTL2B","0.735","0.827","1.30","1","hsa-miR-6869-5p","","","","","","","","","",""
"MYPN","0.733","0.827","1.27","2","hsa-miR-8073","hsa-miR-6088","","","","","","","","",""
"PGAM5","0.735","0.827","1.30","1","hsa-miR-4419b","","","","","","","","","",""
"PLSCR1","0.735","0.827","1.30","1","hsa-miR-125a-3p","","","","","","","","","",""
"PPFIBP1","0.735","0.827","1.30","1","hsa-miR-4419b","","","","","","","","","",""
"RAD51","0.733","0.827","1.27","2","hsa-miR-575","hsa-miR-6746-5p","","","","","","","","",""
"TJAP1","0.735","0.827","1.30","1","hsa-miR-4481","","","","","","","","","",""
"YME1L1","0.735","0.827","1.30","1","hsa-miR-6131","","","","","","","","","",""
"EXOC8","0.740","0.829","1.32","1","hsa-miR-4419b","","","","","","","","","",""
"FOXRED2","0.740","0.829","1.32","1","hsa-miR-92a-2-5p","","","","","","","","","",""
"IREB2","0.740","0.829","1.32","1","hsa-miR-4419b","","","","","","","","","",""
"PSMB5","0.740","0.829","1.32","1","hsa-miR-1307-3p","","","","","","","","","",""
"RAP2C","0.740","0.829","1.32","1","hsa-miR-6869-5p","","","","","","","","","",""
"SPPL3","0.740","0.829","1.32","1","hsa-miR-6131","","","","","","","","","",""
"ZDHHC20","0.740","0.829","1.32","1","hsa-miR-7110-5p","","","","","","","","","",""
"ZNF106","0.740","0.829","1.32","1","hsa-miR-4532","","","","","","","","","",""
"ZNF268","0.740","0.829","1.32","1","hsa-miR-6131","","","","","","","","","",""
"ADAMTS4","0.745","0.830","1.33","1","hsa-miR-6088","","","","","","","","","",""
"ADM","0.745","0.830","1.33","1","hsa-miR-92a-2-5p","","","","","","","","","",""
"ANP32B","0.745","0.830","1.33","1","hsa-miR-1343-3p","","","","","","","","","",""
"CLCC1","0.745","0.830","1.33","1","hsa-miR-4419b","","","","","","","","","",""
"COX19","0.745","0.830","1.33","1","hsa-miR-4732-5p","","","","","","","","","",""
"EFNB1","0.745","0.830","1.33","1","hsa-miR-7110-5p","","","","","","","","","",""
"ERCC1","0.745","0.830","1.33","1","hsa-miR-5572","","","","","","","","","",""
"MINOS1-NBL1","0.745","0.830","1.33","1","hsa-miR-6857-5p","","","","","","","","","",""
"PALM2","0.745","0.830","1.33","1","hsa-miR-125a-3p","","","","","","","","","",""
"PHAX","0.744","0.830","1.30","2","hsa-miR-6088","hsa-miR-1343-3p","","","","","","","","",""
"SLC6A4","0.745","0.830","1.33","1","hsa-miR-92a-2-5p","","","","","","","","","",""
"TOMM20","0.745","0.830","1.33","1","hsa-miR-1233-5p","","","","","","","","","",""
"ZNF12","0.745","0.830","1.33","1","hsa-miR-8069","","","","","","","","","",""
"ZNF85","0.745","0.830","1.33","1","hsa-miR-1307-3p","","","","","","","","","",""
"AQP6","0.749","0.832","1.35","1","hsa-miR-4419b","","","","","","","","","",""
"ARID5B","0.749","0.832","1.35","1","hsa-miR-3184-5p","","","","","","","","","",""
"CDK2","0.749","0.832","1.35","1","hsa-miR-6802-5p","","","","","","","","","",""
"EIF4EBP2","0.749","0.832","1.35","1","hsa-miR-6802-5p","","","","","","","","","",""
"FMNL3","0.749","0.832","1.35","1","hsa-miR-6746-5p","","","","","","","","","",""
"HIF1AN","0.749","0.832","1.35","1","hsa-miR-125a-3p","","","","","","","","","",""
"IFNLR1","0.747","0.832","1.31","2","hsa-miR-6857-5p","hsa-miR-575","","","","","","","","",""
"IRAK4","0.749","0.832","1.35","1","hsa-miR-4419b","","","","","","","","","",""
"QPCTL","0.749","0.832","1.35","1","hsa-miR-575","","","","","","","","","",""
"SLC7A1","0.749","0.832","1.35","1","hsa-miR-4675","","","","","","","","","",""
"ZBTB7B","0.749","0.832","1.35","1","hsa-miR-3180","","","","","","","","","",""
"RNF11","0.751","0.833","1.32","2","hsa-miR-92a-2-5p","hsa-miR-1307-3p","","","","","","","","",""
"ANGPT4","0.754","0.834","1.37","1","hsa-miR-4419b","","","","","","","","","",""
"CCDC77","0.754","0.834","1.37","1","hsa-miR-4419b","","","","","","","","","",""
"EDEM3","0.754","0.834","1.37","1","hsa-miR-4732-5p","","","","","","","","","",""
"KLF7","0.754","0.834","1.37","1","hsa-miR-1233-5p","","","","","","","","","",""
"MED29","0.754","0.834","1.37","1","hsa-miR-575","","","","","","","","","",""
"RAPGEF1","0.754","0.834","1.37","1","hsa-miR-6805-5p","","","","","","","","","",""
"SPATA5","0.754","0.834","1.37","1","hsa-miR-125a-3p","","","","","","","","","",""
"TRMO","0.754","0.834","1.37","1","hsa-miR-4419b","","","","","","","","","",""
"WNT7B","0.754","0.834","1.37","1","hsa-miR-125a-3p","","","","","","","","","",""
"ARF1","0.758","0.835","1.39","1","hsa-miR-3940-5p","","","","","","","","","",""
"BAG4","0.758","0.835","1.39","1","hsa-miR-6131","","","","","","","","","",""
"DLC1","0.758","0.835","1.39","1","hsa-miR-3940-5p","","","","","","","","","",""
"ELP2","0.758","0.835","1.39","1","hsa-miR-6088","","","","","","","","","",""
"IRF2BP2","0.758","0.835","1.39","1","hsa-miR-3940-5p","","","","","","","","","",""
"KDM5A","0.758","0.835","1.39","1","hsa-miR-1307-3p","","","","","","","","","",""
"MCM8","0.758","0.835","1.39","1","hsa-miR-4532","","","","","","","","","",""
